Generation,Best,Worst,Average
145,43,9,28.875
146,45,9,31.645833333333332
147,43,5,28.083333333333332
148,44,2,28.520833333333332
149,50,10,29.395833333333332
150,46,9,29.9375
151,41,10,29.541666666666668
152,41,8,28.791666666666668
153,44,6,29.291666666666668
154,39,12,30.0625
155,43,6,28.458333333333332
156,41,7,30.104166666666668
157,44,9,31.020833333333332
158,45,8,28.3125
159,47,10,31.375
160,43,10,30.854166666666668
161,43,7,31.125
162,43,8,29.833333333333332
163,41,15,31.270833333333332
164,40,15,29.729166666666668
165,44,15,31.625
166,43,11,31.854166666666668
167,44,9,31.791666666666668
168,47,9,29.895833333333332
169,46,8,29.333333333333332
170,39,13,29.166666666666668
171,45,12,30.583333333333332
172,42,7,28.0625
173,48,16,29.708333333333332
174,45,10,28.729166666666668
175,43,10,30.041666666666668
176,42,6,30.75
177,45,13,29.708333333333332
178,45,11,29.895833333333332
179,41,10,29.5625
180,44,13,30.0625
181,45,8,28.083333333333332
182,44,11,29.020833333333332
183,36,5,27.166666666666668
184,44,9,29.041666666666668
185,41,7,29.0
186,45,9,29.395833333333332
187,41,5,27.395833333333332
188,42,16,31.458333333333332
189,51,7,29.208333333333332
190,42,9,30.1875
191,40,10,30.4375
192,45,7,28.0
193,42,9,29.270833333333332
194,41,6,29.6875
195,45,4,31.5
196,45,5,29.5625
197,41,9,27.604166666666668
198,43,10,30.0
199,47,8,29.791666666666668
200,46,6,33.083333333333336
201,44,9,30.125
202,44,10,30.354166666666668
203,38,9,29.791666666666668
204,40,10,30.333333333333332
205,51,9,30.979166666666668
206,45,13,31.708333333333332
207,42,7,31.1875
208,42,11,31.520833333333332
209,40,15,29.541666666666668
210,44,8,31.854166666666668
211,42,6,28.458333333333332
212,41,8,30.0625
213,39,9,29.625
214,43,9,29.979166666666668
215,43,9,28.875
216,44,11,30.395833333333332
217,44,8,28.104166666666668
